ts,open,high,low,close,volume
2023-12-31 00:00:00+00:00,41846.2,42950.6,41289.0,42314.0,1204174882.0
2024-01-07 00:00:00+00:00,42314.0,45943.6,40322.0,43913.9,3213254326.0
2024-01-14 00:00:00+00:00,43913.9,49010.0,41371.5,41739.6,3906633544.0
2024-01-21 00:00:00+00:00,41739.6,43584.6,40300.0,41580.0,1704086480.0
2024-01-28 00:00:00+00:00,41580.0,42836.0,38549.9,42021.2,2209651150.0
2024-02-04 00:00:00+00:00,42021.2,43886.9,41785.9,42570.3,3036370226.0
2024-02-11 00:00:00+00:00,42570.3,48599.5,42235.5,48302.7,5213267961.0
2024-02-18 00:00:00+00:00,48302.7,52857.1,47711.6,52175.9,6936168270.0
2024-02-25 00:00:00+00:00,52175.9,53088.5,50534.9,51764.8,5540210880.0
2024-03-03 00:00:00+00:00,51764.8,64300.2,50924.7,63178.5,10726492203.0
2024-03-10 00:00:00+00:00,63178.5,70329.9,59059.7,69001.8,11003436145.0
2024-03-17 00:00:00+00:00,69001.8,73873.3,64566.0,68448.0,9011382327.0
2024-03-24 00:00:00+00:00,68448.0,69024.3,60818.8,67260.9,6262001812.0
2024-03-31 00:00:00+00:00,67260.9,71861.2,66428.1,71362.9,4413312587.0
2024-04-07 00:00:00+00:00,71362.9,71382.2,64500.8,69365.8,4829160905.0
2024-04-14 00:00:00+00:00,69365.8,72884.9,59956.8,65616.0,5314277898.0
2024-04-21 00:00:00+00:00,65616.0,66847.9,59566.8,64912.6,5795952697.0
2024-04-28 00:00:00+00:00,64912.6,67219.0,62304.9,63088.3,3884606117.0
2024-05-05 00:00:00+00:00,63088.3,64700.1,56505.0,63987.9,7108973153.0
2024-05-12 00:00:00+00:00,63987.9,65495.4,60153.1,61455.8,6106604339.0
2024-05-19 00:00:00+00:00,61455.8,67750.0,60750.0,66239.5,5331003422.0
2024-05-26 00:00:00+00:00,66239.5,72115.1,66010.1,68524.4,4583128633.0
2024-06-02 00:00:00+00:00,68524.4,70744.4,66700.5,67805.9,4217667451.0
2024-06-09 00:00:00+00:00,67805.9,72079.6,67642.6,69667.1,4686945525.0
2024-06-16 00:00:00+00:00,69667.1,70222.4,65054.0,66653.6,5103630824.0
2024-06-23 00:00:00+00:00,66653.6,67280.6,63142.0,63195.0,5575590650.0
2024-06-30 00:00:00+00:00,63195.0,63356.9,58245.9,62766.0,5999937523.0
2024-07-07 00:00:00+00:00,62766.0,63848.8,53356.0,55830.9,7976357368.0
2024-07-14 00:00:00+00:00,55830.9,61408.2,54246.3,60766.1,7967418811.0
2024-07-21 00:00:00+00:00,60766.1,68351.4,60622.6,68138.1,8235585374.0
2024-07-28 00:00:00+00:00,68138.1,69381.7,63456.6,68215.5,7415717294.0
2024-08-04 00:00:00+00:00,68215.5,70078.0,57055.0,58135.3,9652360714.0
2024-08-11 00:00:00+00:00,58135.3,62735.9,48910.7,58693.2,11817243305.0
2024-08-18 00:00:00+00:00,58693.2,61832.6,55969.6,58390.2,7841631230.0
2024-08-25 00:00:00+00:00,58390.2,65149.9,57762.1,64190.2,7444366575.0
2024-09-01 00:00:00+00:00,64190.2,64455.6,57124.5,57268.4,7549203994.0
2024-09-08 00:00:00+00:00,57268.4,59790.0,52511.1,54839.6,6390927271.0
2024-09-15 00:00:00+00:00,54839.6,60596.8,54557.2,59100.6,5772227889.0
2024-09-22 00:00:00+00:00,59100.6,64114.3,57462.1,63558.5,5632435977.0
2024-09-29 00:00:00+00:00,63558.5,66449.9,62534.8,65568.1,4501730502.0
2024-10-06 00:00:00+00:00,65568.1,65588.8,59819.7,62789.2,5616246319.0
2024-10-13 00:00:00+00:00,62789.2,64438.2,58900.3,62839.8,5611908960.0
2024-10-20 00:00:00+00:00,62839.8,69424.0,62420.0,69020.2,5922278072.0
2024-10-27 00:00:00+00:00,69020.2,69554.9,65229.4,67992.7,5569775241.0
2024-11-03 00:00:00+00:00,67992.7,73659.2,67457.4,68762.5,6205871127.0
2024-11-10 00:00:00+00:00,68762.5,81658.4,66810.1,80409.9,7525116040.0
2024-11-17 00:00:00+00:00,80409.9,93387.8,80261.2,89900.0,9066432007.0
2024-11-24 00:00:00+00:00,89900.0,99659.6,89422.1,97960.4,8912232030.0
2024-12-01 00:00:00+00:00,97960.4,98984.4,90873.0,97265.1,9397556523.0
2024-12-08 00:00:00+00:00,97265.1,104617.2,90756.1,101200.0,10423634288.0
2024-12-15 00:00:00+00:00,101200.0,105347.0,94097.7,104460.4,8896323950.0
2024-12-22 00:00:00+00:00,104460.4,108361.6,92277.9,95153.4,9769066543.0
2024-12-29 00:00:00+00:00,95153.4,99949.9,92466.6,93700.0,5706789460.0
2025-01-05 00:00:00+00:00,93700.0,98949.0,91510.0,98340.2,5475210322.0
2025-01-12 00:00:00+00:00,98340.2,102709.9,91126.3,94499.9,7181858090.0
2025-01-19 00:00:00+00:00,94499.9,106449.7,89004.8,101309.2,7517162008.0
2025-01-26 00:00:00+00:00,101309.2,109987.2,99501.0,102560.0,4169141154.0
2025-02-02 00:00:00+00:00,102560.0,106422.6,96051.7,97664.4,3783719405.0
2025-02-09 00:00:00+00:00,97664.4,102453.1,91156.9,96424.9,3432983806.0
2025-02-16 00:00:00+00:00,96424.9,98792.8,94019.0,96067.1,4708930739.0
2025-02-23 00:00:00+00:00,96067.1,99431.5,93322.3,96218.3,5076015395.0
2025-03-02 00:00:00+00:00,96218.3,96470.0,78216.9,94223.6,9921026640.0
2025-03-09 00:00:00+00:00,94223.6,94368.0,79935.0,80688.8,6638699318.0
2025-03-16 00:00:00+00:00,80688.8,85270.0,76563.7,82541.6,5609639503.0
2025-03-23 00:00:00+00:00,82541.6,87448.2,81113.7,86044.2,4083635517.0
2025-03-30 00:00:00+00:00,86044.2,88742.9,81504.7,82352.5,4252829260.0
2025-04-06 00:00:00+00:00,82352.5,88500.0,77112.7,78389.8,5749735654.0
2025-04-13 00:00:00+00:00,78389.8,86098.1,74461.5,83713.8,7089460300.0
2025-04-20 00:00:00+00:00,83713.8,86443.0,83067.2,85138.9,3391346247.0
2025-04-27 00:00:00+00:00,85138.9,95757.0,85100.0,93697.1,4011024646.0
2025-05-04 00:00:00+00:00,93697.1,97862.0,92727.9,94230.2,3068990641.0
2025-05-11 00:00:00+00:00,94230.2,105000.0,93329.9,104072.8,2650053742.0
2025-05-18 00:00:00+00:00,104072.8,106627.9,100684.3,106406.8,3174624358.0
2025-05-25 00:00:00+00:00,106406.8,111957.2,102038.8,108955.9,4531697441.0
2025-06-01 00:00:00+00:00,108955.9,110683.0,103032.5,105583.3,3020651668.0
2025-06-08 00:00:00+00:00,105583.3,106754.8,100308.9,105676.5,2905061900.0
2025-06-15 00:00:00+00:00,105676.5,110647.8,102614.3,105534.7,3269256253.0
2025-06-22 00:00:00+00:00,105534.7,108899.4,98125.4,100904.8,3729241523.0
2025-06-29 00:00:00+00:00,100904.8,108498.6,99548.7,108309.8,2664761383.0
2025-07-06 00:00:00+00:00,108309.8,110484.0,105040.8,109145.8,2310000133.0
2025-07-13 00:00:00+00:00,109145.8,119445.6,107400.0,119038.4,4125923315.0
2025-07-20 00:00:00+00:00,119038.4,123263.8,115678.9,117216.0,5517008721.0
2025-07-27 00:00:00+00:00,117216.0,120300.0,114672.9,119423.5,2705941003.0
2025-08-03 00:00:00+00:00,119423.5,119812.0,111854.8,114150.9,2514374468.0
2025-08-10 00:00:00+00:00,114150.9,119291.9,112586.5,119255.3,2119028816.0
2025-08-17 00:00:00+00:00,119255.3,124545.6,116741.7,117353.8,2785217044.0
2025-08-24 00:00:00+00:00,117353.8,117499.4,110521.8,113446.2,2941906436.0
2025-08-31 00:00:00+00:00,113446.2,113621.3,107290.6,108208.4,2775194177.0
2025-09-07 00:00:00+00:00,108208.4,113344.3,107212.2,111080.0,2519710787.0
2025-09-14 00:00:00+00:00,111080.0,116600.0,110566.6,115210.6,1988391553.0
2025-09-21 00:00:00+00:00,115210.6,117876.1,114338.4,115183.8,1894026647.0
2025-09-28 00:00:00+00:00,115183.8,115344.6,108565.1,112119.7,2031308386.0
2025-10-05 00:00:00+00:00,112119.7,125876.8,111501.0,123426.6,2682015366.0
2025-10-12 00:00:00+00:00,123426.6,126197.8,101682.3,114894.5,2965789002.0
2025-10-19 00:00:00+00:00,114894.5,115908.9,103473.2,108585.7,8621608715.0
2025-10-26 00:00:00+00:00,108585.7,115670.1,106617.1,114508.9,11014603880.0
2025-11-02 00:00:00+00:00,114508.9,116398.8,106226.0,110499.0,5825835153.0
2025-11-09 00:00:00+00:00,110499.0,110724.8,98890.8,104659.3,9935008666.0
2025-11-16 00:00:00+00:00,104659.3,107489.2,92902.6,94221.8,12518778705.0
2025-11-23 00:00:00+00:00,94221.8,96011.3,80595.3,86807.5,3390399840.0
2025-11-30 00:00:00+00:00,86807.5,93067.2,85225.9,90320.1,2614184598.0
2025-12-07 00:00:00+00:00,90320.1,94147.0,83787.0,90345.7,7979062893.0
2025-12-14 00:00:00+00:00,90345.7,94555.9,87523.9,88118.8,12161325394.0
2025-12-21 00:00:00+00:00,88118.8,90351.6,84410.5,88621.2,7771726433.0
2025-12-28 00:00:00+00:00,88621.2,90575.9,86372.0,87920.6,2995203401.0
2026-01-04 00:00:00+00:00,87920.6,91774.6,86760.0,91497.1,3502301837.0
2026-01-11 00:00:00+00:00,91497.1,94700.0,89253.0,90976.6,2921233456.0
2026-01-18 00:00:00+00:00,90976.6,97910.7,90080.1,95316.0,2749708013.0
