Symbol,ExitProfile,FilterCfg,Train Trades,Test Trades,Eligible,Train WR 1,Train AvgR 1,Test WR 1,Test AvgR 1,Train WR 1.5,Train AvgR 1.5,Test WR 1.5,Test AvgR 1.5,Train WR 2,Train AvgR 2,Test WR 2,Test AvgR 2,Train WR 3,Train AvgR 3,Test WR 3,Test AvgR 3
ETH_USDT,E10,a0_b1_c0,234,101,True,0.5213675213675214,0.05303238404213229,0.5643564356435643,0.1322874083255084,0.4188034188034188,0.06406539152204178,0.43564356435643564,0.12484798637449296,0.3247863247863248,0.011226455527551348,0.3564356435643564,0.13380136992480723,0.23076923076923078,-0.006108200787603831,0.2376237623762376,0.03564174397549335
ETH_USDT,E00,a0_b1_c0,234,101,True,0.5213675213675214,0.042735042735042736,0.5643564356435643,0.12871287128712872,0.4188034188034188,0.04700854700854701,0.43564356435643564,0.0891089108910891,0.3247863247863248,-0.02564102564102564,0.3564356435643564,0.06930693069306931,0.23076923076923078,-0.07692307692307693,0.2376237623762376,-0.04950495049504951
ETH_USDT,E10,a0_b0_c0,481,206,True,0.5301455301455301,0.07299330338869525,0.5242718446601942,0.055268810389973624,0.446985446985447,0.13718876411505668,0.4077669902912621,0.057425020575418796,0.35550935550935553,0.11437509399232262,0.33495145631067963,0.06920218935931456,0.26403326403326405,0.17534363104035589,0.21844660194174756,0.014684373513729579
ETH_USDT,E00,a0_b0_c0,481,206,True,0.5301455301455301,0.060291060291060294,0.5242718446601942,0.04854368932038835,0.446985446985447,0.11746361746361747,0.4077669902912621,0.019417475728155338,0.35550935550935553,0.06652806652806653,0.33495145631067963,0.0048543689320388345,0.26403326403326405,0.056133056133056136,0.21844660194174756,-0.1262135922330097
ETH_USDT,E11,a0_b1_c0,234,101,True,0.44871794871794873,0.06157939258914084,0.504950495049505,0.1421883984245183,0.3803418803418803,0.1003901778468281,0.31683168316831684,0.0110541091930096,0.29914529914529914,0.0572943177513057,0.26732673267326734,0.017634137273643505,0.21794871794871795,0.015595947550130178,0.2376237623762376,0.13465164496559234
ETH_USDT,E01,a0_b1_c0,234,101,True,0.44871794871794873,0.05128205128205128,0.504950495049505,0.13861386138613863,0.3803418803418803,0.08333333333333333,0.31683168316831684,-0.009900990099009901,0.29914529914529914,0.021367521367521368,0.26732673267326734,-0.0297029702970297,0.21794871794871795,-0.03418803418803419,0.2376237623762376,0.04950495049504951
ETH_USDT,E11,a0_b0_c0,481,206,True,0.44282744282744285,0.0715375839207047,0.441747572815534,0.050414441457934785,0.4074844074844075,0.14862327554956808,0.3106796116504854,-0.01423819117800945,0.32432432432432434,0.13813261855096187,0.27184466019417475,0.011177865391309612,0.2515592515592516,0.1854435128442379,0.21359223300970873,0.06704580299518613
ETH_USDT,E01,a0_b0_c0,481,206,True,0.44282744282744285,0.06652806652806653,0.441747572815534,0.043689320388349516,0.4074844074844075,0.1288981288981289,0.3106796116504854,-0.038834951456310676,0.32432432432432434,0.0997920997920998,0.27184466019417475,-0.043689320388349516,0.2515592515592516,0.0893970893970894,0.21359223300970873,-0.05339805825242718
ETH_USDT,E10,a1_b1_c0,109,47,False,0.47706422018348627,-0.045871559633027525,0.5957446808510638,0.19148936170212766,0.3761467889908257,-0.05963302752293578,0.46808510638297873,0.20198258713467696,0.30275229357798167,-0.06652743165080025,0.3404255319148936,0.09459983686678378,0.21100917431192662,-0.08559872257767875,0.23404255319148937,0.009493453888060367
ETH_USDT,E00,a1_b1_c0,109,47,False,0.47706422018348627,-0.045871559633027525,0.5957446808510638,0.19148936170212766,0.3761467889908257,-0.05963302752293578,0.46808510638297873,0.1702127659574468,0.30275229357798167,-0.09174311926605505,0.3404255319148936,0.02127659574468085,0.21100917431192662,-0.1559633027522936,0.23404255319148937,-0.06382978723404255
ETH_USDT,E10,a1_b0_c0,117,51,False,0.47863247863247865,-0.042735042735042736,0.5686274509803921,0.13725490196078433,0.37606837606837606,-0.05982905982905983,0.45098039215686275,0.15672905088881994,0.2905982905982906,-0.10471359017040364,0.3333333333333333,0.06757239868115367,0.19658119658119658,-0.1481218868458717,0.23529411764705882,0.008748869269388967
ETH_USDT,E00,a1_b1_c1,77,33,False,0.4675324675324675,-0.06493506493506493,0.6666666666666666,0.3333333333333333,0.37662337662337664,-0.05844155844155844,0.45454545454545453,0.13636363636363635,0.3116883116883117,-0.06493506493506493,0.3333333333333333,0.0,0.23376623376623376,-0.06493506493506493,0.24242424242424243,-0.030303030303030304
ETH_USDT,E10,a1_b1_c1,77,33,False,0.4675324675324675,-0.06493506493506493,0.6666666666666666,0.3333333333333333,0.37662337662337664,-0.05844155844155844,0.45454545454545453,0.13636363636363635,0.3116883116883117,-0.029240130518665277,0.3333333333333333,0.052511833265682935,0.23376623376623376,0.03467193816925994,0.24242424242424243,0.02220880296265263
ETH_USDT,E00,a1_b0_c0,117,51,False,0.47863247863247865,-0.042735042735042736,0.5686274509803921,0.13725490196078433,0.37606837606837606,-0.05982905982905983,0.45098039215686275,0.12745098039215685,0.2905982905982906,-0.1282051282051282,0.3333333333333333,0.0,0.19658119658119658,-0.21367521367521367,0.23529411764705882,-0.058823529411764705
ETH_USDT,E10,a0_b1_c1,94,41,False,0.5106382978723404,0.02127659574468085,0.6097560975609756,0.22831776197259385,0.39361702127659576,-0.015957446808510637,0.43902439024390244,0.10636654246039871,0.32978723404255317,0.01860116968151887,0.3170731707317073,0.0022907009425337617,0.24468085106382978,0.06031637488332995,0.24390243902439024,0.026680944844972784
ETH_USDT,E01,a1_b1_c1,77,33,False,0.42857142857142855,0.012987012987012988,0.5454545454545454,0.21212121212121213,0.35064935064935066,-0.006493506493506494,0.3333333333333333,0.10606060606060606,0.3116883116883117,-0.012987012987012988,0.24242424242424243,0.0,0.22077922077922077,-0.03896103896103896,0.24242424242424243,0.06060606060606061
ETH_USDT,E11,a1_b1_c1,77,33,False,0.42857142857142855,0.012987012987012988,0.5454545454545454,0.21212121212121213,0.35064935064935066,-0.006493506493506494,0.3333333333333333,0.10606060606060606,0.3116883116883117,0.02270792142938667,0.24242424242424243,0.0,0.22077922077922077,-0.003266104544639303,0.24242424242424243,0.11311789387174354
ETH_USDT,E00,a0_b1_c1,94,41,False,0.5106382978723404,0.02127659574468085,0.6097560975609756,0.21951219512195122,0.39361702127659576,-0.015957446808510637,0.43902439024390244,0.0975609756097561,0.32978723404255317,-0.010638297872340425,0.3170731707317073,-0.04878048780487805,0.24468085106382978,-0.02127659574468085,0.24390243902439024,-0.024390243902439025
ETH_USDT,E11,a0_b1_c1,94,41,False,0.43617021276595747,0.0425531914893617,0.4878048780487805,0.10636654246039871,0.3723404255319149,0.06914893617021277,0.34146341463414637,0.0819762985579597,0.32978723404255317,0.07179265904322099,0.21951219512195122,-0.06436516485667446,0.23404255319148937,0.050516063298540144,0.24390243902439024,0.09985167655228985
ETH_USDT,E01,a0_b1_c1,94,41,False,0.43617021276595747,0.0425531914893617,0.4878048780487805,0.0975609756097561,0.3723404255319149,0.06914893617021277,0.34146341463414637,0.07317073170731707,0.32978723404255317,0.0425531914893617,0.21951219512195122,-0.07317073170731707,0.23404255319148937,0.02127659574468085,0.24390243902439024,0.04878048780487805
ETH_USDT,E00,a1_b0_c1,81,35,False,0.4691358024691358,-0.06172839506172839,0.6285714285714286,0.2571428571428571,0.37037037037037035,-0.07407407407407407,0.42857142857142855,0.07142857142857142,0.2962962962962963,-0.1111111111111111,0.3142857142857143,-0.05714285714285714,0.2222222222222222,-0.1111111111111111,0.22857142857142856,-0.08571428571428572
ETH_USDT,E10,a1_b0_c1,81,35,False,0.4691358024691358,-0.06172839506172839,0.6285714285714286,0.2571428571428571,0.37037037037037035,-0.07407407407407407,0.42857142857142855,0.07142857142857142,0.2962962962962963,-0.07717888950539786,0.3142857142857143,-0.007631700063784663,0.2222222222222222,-0.016422972357617093,0.22857142857142856,-0.03620312863521324
ETH_USDT,E10,a0_b0_c1,138,60,False,0.5217391304347826,0.043478260869565216,0.5333333333333333,0.0726838040146058,0.41304347826086957,0.03260869565217391,0.4166666666666667,0.04768380401460579,0.3188405797101449,0.002593109494619275,0.3333333333333333,0.03489864564406474,0.2318840579710145,0.06279214162556815,0.23333333333333334,0.018607513269596348
ETH_USDT,E01,a1_b0_c1,81,35,False,0.43209876543209874,0.012345679012345678,0.5142857142857142,0.14285714285714285,0.345679012345679,-0.012345679012345678,0.3142857142857143,0.04285714285714286,0.2962962962962963,-0.04938271604938271,0.22857142857142856,-0.05714285714285714,0.20987654320987653,-0.08641975308641975,0.22857142857142856,0.0
ETH_USDT,E11,a1_b0_c1,81,35,False,0.43209876543209874,0.012345679012345678,0.5142857142857142,0.14285714285714285,0.345679012345679,-0.012345679012345678,0.3142857142857143,0.04285714285714286,0.2962962962962963,-0.015450494443669461,0.22857142857142856,-0.05714285714285714,0.20987654320987653,-0.0524875314807065,0.22857142857142856,0.04951115707907248
ETH_USDT,E00,a0_b0_c1,138,60,False,0.5217391304347826,0.043478260869565216,0.5333333333333333,0.06666666666666667,0.41304347826086957,0.03260869565217391,0.4166666666666667,0.041666666666666664,0.3188405797101449,-0.043478260869565216,0.3333333333333333,0.0,0.2318840579710145,-0.07246376811594203,0.23333333333333334,-0.06666666666666667
ETH_USDT,E11,a0_b0_c1,138,60,False,0.43478260869565216,0.057971014492753624,0.4166666666666667,0.006017137347939124,0.37681159420289856,0.08695652173913043,0.35,0.031017137347939126,0.3115942028985507,0.04890224601494764,0.25,-0.043982862652060875,0.21739130434782608,0.04938459094378092,0.23333333333333334,0.06823197897739806
ETH_USDT,E01,a0_b0_c1,138,60,False,0.43478260869565216,0.057971014492753624,0.4166666666666667,0.0,0.37681159420289856,0.08695652173913043,0.35,0.025,0.3115942028985507,0.028985507246376812,0.25,-0.05,0.21739130434782608,-0.057971014492753624,0.23333333333333334,0.03333333333333333
ETH_USDT,E01,a1_b1_c0,109,47,False,0.44036697247706424,0.03669724770642202,0.46808510638297873,0.1276595744680851,0.3577981651376147,0.013761467889908258,0.2978723404255319,0.0,0.29357798165137616,-0.03669724770642202,0.23404255319148937,-0.0425531914893617,0.1926605504587156,-0.12844036697247707,0.23404255319148937,0.02127659574468085
ETH_USDT,E11,a1_b1_c0,109,47,False,0.44036697247706424,0.03669724770642202,0.46808510638297873,0.1276595744680851,0.3577981651376147,0.013761467889908258,0.2978723404255319,0.0,0.29357798165137616,-0.011481560091167214,0.23404255319148937,-0.010783370312131547,0.1926605504587156,-0.10322467935722227,0.23404255319148937,0.09459983686678378
ETH_USDT,E01,a1_b0_c0,117,51,False,0.4444444444444444,0.02564102564102564,0.45098039215686275,0.09803921568627451,0.358974358974359,0.017094017094017096,0.29411764705882354,-0.029411764705882353,0.28205128205128205,-0.05982905982905983,0.23529411764705882,-0.058823529411764705,0.1794871794871795,-0.1794871794871795,0.23529411764705882,0.0196078431372549
ETH_USDT,E11,a1_b0_c0,117,51,False,0.4444444444444444,0.02564102564102564,0.45098039215686275,0.09803921568627451,0.358974358974359,0.017094017094017096,0.29411764705882354,-0.029411764705882353,0.28205128205128205,-0.03633752179433527,0.23529411764705882,-0.02954545891510162,0.1794871794871795,-0.1559956414524549,0.23529411764705882,0.08718024181840857
